# 36x   36y   38x   38y   40x   40y   106x   106y   108x   108y   110x   110y   176x   176y   178x   178y   180x   180y   246x   246y   248x   248y   250x   250y   316x   316y   318x   318y   320x   320y   386x   386y   388x   388y   390x   390y   456x   456y   458x   458y   460x   460y   526x   526y   528x   528y   530x   530y   596x   596y   598x   598y   600x   600y   666x   666y   668x   668y   670x   670y   736x   736y   738x   738y   740x   740y   806x   806y   808x   808y   810x   810y   876x   876y   878x   878y   880x   880y   946x   946y   948x   948y   950x   950y   1016x   1016y   1018x   1018y   1020x   1020y   1086x   1086y   1088x   1088y   1090x   1090y   1156x   1156y   1158x   1158y   1160x   1160y   1226x   1226y   1228x   1228y   1230x   1230y   1296x   1296y   1298x   1298y   1300x   1300y   1366x   1366y   1368x   1368y   1370x   1370y
-7.488523010642175043e-03 -6.479080734316675083e-03 1.175337180272827652e-02 1.143052805527029238e-02 9.997115849233231474e-03
7.404340790239658573e-04 5.253592514727835512e-04 -1.252726245261086193e-03 -7.999208358246746343e-04 2.237365008377020000e-04
-7.483248439909793125e-03 -6.476338394100222828e-03 1.173408568524880909e-02 1.141623830453879739e-02 9.947503570712338400e-03
-3.075093089499170542e-04 -6.154273951197740183e-04 -1.755352413676115886e-03 -9.113743549414204991e-04 -2.297253139140582705e-03
-1.067862060040184781e-02 -1.006806499422596701e-02 1.013789800034001556e-02 1.149899292881998575e-02 -3.348077887097338163e-04
1.021595987304666360e-04 -1.278268796524759338e-04 -1.081475325164044272e-03 -4.360915131470271449e-04 -4.914440322481192745e-04
-1.068068921836282104e-02 -1.007078932723148336e-02 1.015669406973835134e-02 1.152627613181425419e-02 -3.522993961059005035e-04
5.118278899188456093e-04 3.597745153638739059e-04 -4.075532379410596565e-04 3.921369109158081163e-05 1.314450063232896343e-03
-1.067197801247945360e-02 -1.006373235984141419e-02 1.013845256206455728e-02 1.150849252717352743e-02 -3.644907377998312411e-04
-1.063664543823279512e-04 -3.941295534661665135e-04 -2.322977762693070967e-03 -1.773215360142818857e-03 -9.912885292656630886e-04
-1.246262171509978679e-02 -1.238063589103273465e-02 3.716556520206701266e-03 5.718835282699836001e-03 -9.957329117518282438e-03
3.293602802491327967e-05 -1.728936557237811540e-04 -1.084318310006805730e-03 -5.334671352793759515e-04 -1.780292173374627639e-04
-1.246649472716446390e-02 -1.238593847118440311e-02 3.723478130733164429e-03 5.735029452699726658e-03 -1.001205634653934938e-02
1.722383116764881258e-04 4.834343166238122178e-05 1.543862596832195440e-04 7.063084453768250478e-04 6.352608823324701207e-04
-1.245597403157437319e-02 -1.237631618998549093e-02 3.716547626325363268e-03 5.728023984046333623e-03 -9.987736911160829609e-03
1.312136886027384479e-04 -1.090650996360653218e-04 -2.286688485216265866e-03 -1.982759671076047333e-03 1.132204494039258441e-03
-1.237117541111952199e-02 -1.274844549276721133e-02 -4.509754121460680422e-03 -3.084246955032524974e-03 -9.296802811748992521e-03
-3.631342006312102908e-05 -2.178055456990657748e-04 -1.081290223964973029e-03 -6.272834494866348339e-04 1.393843938515855604e-04
-1.237496289202358671e-02 -1.275418578032375128e-02 -4.518467417631897784e-03 -3.086276264006532991e-03 -9.349002069610552051e-03
-2.038403095921124172e-04 -3.265444930893170541e-04 1.241530282955582813e-04 7.282249387254426196e-04 -8.534598109790449746e-04
-1.236452785498422767e-02 -1.274414259484429185e-02 -4.510326422791731578e-03 -3.075430457970313673e-03 -9.327252446480489151e-03
3.253910874023364149e-04 1.476044037386508743e-04 -1.664198631791237145e-03 -1.466683163239219326e-03 2.259448951998170238e-03
-1.042658002114059575e-02 -1.105966246381839303e-02 -1.053991548466633003e-02 -1.020974985549087839e-02 9.835260921867924628e-04
-1.055343371984217282e-04 -2.625223154397722893e-04 -1.072407462692532990e-03 -7.169145106475730824e-04 4.536672279483958820e-04
-1.042840581007542164e-02 -1.106363715889242295e-02 -1.055969939328709091e-02 -1.022621580833364685e-02 9.710002969655293905e-04
-5.364591249419407805e-04 -6.726472282590470388e-04 -4.805716721842240302e-04 3.289090477997249983e-05 -1.352192951703435351e-03
-1.041993781528838779e-02 -1.105538022375373262e-02 -1.054104809470581515e-02 -1.020136438663228964e-02 9.537185596414287855e-04
4.028868855596944541e-04 2.885712371712178311e-04 -7.911769062867688189e-04 -5.898376352175155888e-04 1.601268186276686442e-03
-7.140554121847180261e-03 -7.776926256629528370e-03 -1.156167126567598895e-02 -1.195148248639854235e-02 1.064352378069608959e-02
-1.746723372371291293e-04 -3.070039053458206929e-04 -1.057718121530043433e-03 -8.017622971211458551e-04 7.577600323502351300e-04
-7.138834202179373221e-03 -7.777221023121825595e-03 -1.158184641762028885e-02 -1.196974532784070462e-02 1.066701696478230231e-02
-7.522305065358806222e-04 -9.025769361022343423e-04 -1.324215328137159919e-03 -1.013645846922453910e-03 -8.587916318729802063e-05
-7.133922484992196583e-03 -7.772668510732530858e-03 -1.156335805232459706e-02 -1.194358399417141774e-02 1.061502787155543456e-02
3.072802524700312624e-04 2.448003049379443487e-04 -1.604417114089326762e-04 3.917201690523439790e-05 2.354935010934993257e-04
-3.438103296601807864e-03 -3.862039539075094296e-03 -7.544452416963309468e-03 -7.903599063339171449e-03 1.047965394812602931e-02
-2.436719197874292098e-04 -3.512092268654126910e-04 -1.037299386607323836e-03 -8.812579133125065514e-04 1.044827749217621445e-03
-3.431747861755591548e-03 -3.857302332945279372e-03 -7.553260228568666607e-03 -7.908794869481280618e-03 1.049699363002929570e-02
-7.946256370075106259e-04 -9.472195095658979529e-04 -1.914119893034719674e-03 -1.801649771577857164e-03 1.853993279390314664e-03
-3.431490296328903403e-03 -3.857813371005179136e-03 -7.546691847912000498e-03 -7.896248351896941950e-03 1.045312298360289056e-02
4.253320621686950233e-06 -2.659612988818355647e-05 -1.975030860119825259e-04 -1.245560853607550632e-04 1.278226091744275191e-04
-5.221258569806409844e-04 -6.226840074767499896e-04 -1.507975628895921825e-03 -1.524406189519727020e-03 2.316165973199998257e-03
-3.120587315357680911e-04 -3.952182001181110162e-04 -1.014464121970000150e-03 -9.567445199006257379e-04 1.310833973557134395e-03
-5.177879209047401817e-04 -6.194888395783887608e-04 -1.509898152245971875e-03 -1.522147488530913592e-03 2.311954996654672599e-03
-6.294015971700435853e-04 -7.634647611134913990e-04 -1.822952234026386023e-03 -1.783887509249599580e-03 2.487155877821880731e-03
-5.290274718466195583e-04 -6.324987329869885978e-04 -1.536396636878108830e-03 -1.548686024379112300e-03 2.344604025387087096e-03
